track,car,speedX,speedY,speedZ,angle,trackPos,rpm,gear,distRaced,damage,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,focus0,focus1,focus2,focus3,focus4,wheelSpinVel0,wheelSpinVel1,wheelSpinVel2,wheelSpinVel3,opponents0,opponents1,opponents2,opponents3,opponents4,opponents5,opponents6,opponents7,opponents8,opponents9,opponents10,opponents11,opponents12,opponents13,opponents14,opponents15,opponents16,opponents17,opponents18,opponents19,opponents20,opponents21,opponents22,opponents23,opponents24,opponents25,opponents26,opponents27,opponents28,opponents29,opponents30,opponents31,opponents32,opponents33,opponents34,opponents35,steering,accel,brake,clutch,meta,focusCmd,is_ml,left,right,up,down,r
unknown,unknown_car,0.156478,0.589594,-0.0301868,1.60861,-0.831037,2094.4,1,14.6437,4090.0,67.0387,8.58695,4.76058,3.45607,2.86602,2.66238,2.59938,2.55833,2.53755,2.53627,2.55441,2.59269,2.65263,2.73672,2.99403,3.72786,5.42824,11.4105,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.425216,1.96081,2.5579,8.30387,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.2608,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.4727793725164703,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.0734774,0.347131,-0.00804764,1.60847,-0.831049,2094.4,1,14.6461,4090.0,67.2814,8.59021,4.76129,3.45626,2.86603,2.6623,2.59928,2.55819,2.53739,2.53607,2.55418,2.59242,2.65232,2.73637,2.99355,3.72703,5.42642,11.4027,200.0,2.53428,2.53479,2.53607,2.53813,2.54096,1.36509,-1.92037,17.2699,-5.3665,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.24822,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.5782234980131762,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.561654,0.847035,0.0429193,1.60634,-0.831145,2094.4,1,14.6515,4129.0,71.2679,8.64492,4.77475,3.46113,2.86763,2.66261,2.59906,2.55749,2.53621,2.53442,2.55205,2.58976,2.64907,2.73245,2.98785,3.71638,5.40156,11.2908,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.95475,2.20354,3.99008,5.224,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.24972,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.6625787984105409,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.240616,1.18447,0.0663553,1.60458,-0.831243,2094.4,1,14.6556,4163.0,74.95,8.69001,4.78549,3.46482,2.86865,2.66259,2.59861,2.55663,2.53497,2.53279,2.55001,2.58728,2.6461,2.72891,2.98282,3.70719,5.38052,11.1982,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.00828296,-0.334791,1.53078,18.2005,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.29797,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.7300630387284328,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.560265,0.715268,0.118779,1.60182,-0.831451,2094.4,1,14.6605,4163.0,81.4945,8.75852,4.80083,3.46951,2.86935,2.66172,2.59709,2.5545,2.53225,2.52946,2.54604,2.58261,2.64065,2.72255,2.97406,3.69178,5.34634,11.0535,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.711406,1.11845,1.68493,0.884173,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.24166,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.7840504309827463,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,-0.180991,1.15062,0.0837974,1.60201,-0.831428,2094.4,1,14.6656,4185.0,81.0271,8.75436,4.80004,3.46937,2.86945,2.66191,2.59732,2.55477,2.53255,2.52981,2.54643,2.58305,2.64114,2.72311,2.97479,3.69299,5.34886,11.0636,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.33555,-0.705022,6.30475,13.2733,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.27493,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.6272403447861971,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,-0.435288,0.916775,0.0248566,1.60454,-0.831271,2094.4,1,14.6713,4212.0,75.0236,8.68968,4.78501,3.46439,2.86824,2.6622,2.59821,2.55623,2.53457,2.53238,2.54958,2.58684,2.64564,2.72842,2.98226,3.70644,5.37926,11.1946,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.236117,0.9507,0.576852,9.83432,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.23942,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.5017922758289577,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,-0.147397,1.2729,0.00376,1.60523,-0.831231,2094.4,1,14.7291,4212.0,73.5352,8.67206,4.78084,3.46297,2.86787,2.66222,2.59841,2.55659,2.53507,2.53304,2.5504,2.58783,2.64682,2.72983,2.98425,3.71006,5.38751,11.2307,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.546956,1.6078,10.57,2.05525,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.28719,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.4014338206631662,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,-0.0427773,1.16579,-0.0262515,1.60631,-0.83118,2094.4,1,14.7357,4212.0,71.3221,8.64411,4.77403,3.46053,2.86709,2.6621,2.59855,2.55697,2.5357,2.5339,2.55151,2.58921,2.6485,2.73185,2.98717,3.71548,5.4001,11.2868,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.98447,-1.9344,7.7354,0.551403,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.2828,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.321147056530533,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,-0.105671,0.924521,-0.0327107,1.60739,-0.831105,2094.4,1,14.7416,4212.0,69.2476,8.61753,4.76791,3.45858,2.86671,2.66234,2.59905,2.55772,2.53668,2.53512,2.55298,2.59095,2.65055,2.73425,2.99051,3.72144,5.41351,11.345,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33339,1.56375,-1.20118,10.1563,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.27599,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.2569176452244264,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,-0.101666,0.773257,-0.0445807,1.60856,-0.831048,2094.4,1,14.7462,4212.0,67.1203,8.58772,4.76062,3.45599,2.8659,2.66224,2.59924,2.55817,2.53739,2.53609,2.55422,2.59248,2.6524,2.73648,2.99373,3.72741,5.42736,11.4072,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.28238,-1.99159,1.78383,3.38884,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.26895,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.20553411617954112,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,-0.127637,0.49,-0.0602677,1.60963,-0.830966,2094.4,1,14.7496,4212.0,65.3136,8.5624,4.75489,3.45427,2.86569,2.66262,2.59987,2.55904,2.53849,2.53743,2.55581,2.59434,2.65457,2.739,2.99719,3.73351,5.44097,11.4664,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.31555,1.49441,10.9981,5.08172,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.26317,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.1644272929436329,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,0.0183114,0.301159,-0.0437868,1.61056,-0.830933,2094.4,1,14.7518,4212.0,63.7862,8.53824,4.74876,3.45194,2.86484,2.66234,2.59983,2.55921,2.53887,2.53802,2.55661,2.59538,2.65586,2.74059,2.99956,3.73803,5.45175,11.5163,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.06776,-1.97192,1.08354,-0.128478,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.25605,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.33154183435490636,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.131721,0.213161,-0.042516,1.61106,-0.830902,2094.4,1,14.7531,4212.0,63.0155,8.52627,4.74592,3.45101,2.86462,2.66241,2.60002,2.55951,2.53928,2.53853,2.55724,2.59613,2.65676,2.74165,3.00104,3.74072,5.45788,11.5437,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.61505,1.69338,0.633019,14.6118,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.24815,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.46523346748392513,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.251175,0.578072,-0.0298337,1.61059,-0.830935,2094.4,1,14.756,4238.0,63.741,8.53736,4.74848,3.45181,2.86475,2.66228,2.59978,2.55917,2.53883,2.53798,2.55658,2.59536,2.65585,2.74058,2.99956,3.73809,5.45196,11.5175,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.10085,-1.4406,3.75223,-0.119555,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.2483,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.5721867739871401,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.171599,0.278919,-0.0122655,1.60987,-0.830968,2094.4,1,14.7582,4256.0,64.9127,8.55569,4.75304,3.45346,2.8653,2.66239,2.5997,2.55893,2.53843,2.53742,2.55586,2.59445,2.65474,2.73924,2.99762,3.73444,5.4434,11.4784,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.37111,2.1028,10.1142,0.115328,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.24172,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.6577494191897122,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.245411,0.383458,0.0265421,1.60845,-0.831054,2094.4,1,14.7609,4256.0,67.3195,8.59055,4.7613,3.45622,2.86597,2.66224,2.59921,2.55811,2.53731,2.53598,2.55409,2.59233,2.65222,2.73626,2.99341,3.72682,5.42601,11.4012,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.88531,-1.47281,5.73149,3.09242,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.24524,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.7261995353517698,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.168196,0.174352,0.0364097,1.60764,-0.831095,2094.4,1,14.7623,4256.0,68.7868,8.61115,4.76632,3.458,2.86651,2.66229,2.59906,2.55779,2.5368,2.5353,2.55321,2.59125,2.65091,2.73469,2.99116,3.72266,5.41637,11.358,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.18011,2.03789,9.31779,1.58032,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.23804,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.780959628281416,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,-0.303871,0.559178,-0.000105901,1.60971,-0.830975,2094.4,1,14.7657,4274.0,65.1651,8.55953,4.75397,3.45379,2.8654,2.6624,2.59967,2.55886,2.53834,2.53729,2.55569,2.59424,2.65449,2.73894,2.99719,3.73365,5.44156,11.4701,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.389267,-1.40728,-1.33619,7.32735,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.3345,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.6247677026251328,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,-0.171554,0.421425,-0.0338705,1.61176,-0.830859,2094.4,1,14.7684,4274.0,61.9491,8.5092,4.74184,3.44964,2.86428,2.66249,2.60026,2.55991,2.53983,2.53924,2.55812,2.59719,2.65801,2.74313,3.00314,3.74452,5.46659,11.5828,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.05331,1.94159,0.0574404,3.19076,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.31219,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.49981416210010626,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,-0.119054,0.288997,-0.0435931,1.61314,-0.830774,2094.4,1,14.7701,4274.0,59.9665,8.47613,4.73394,3.44701,2.86366,2.66266,2.60077,2.56073,2.54096,2.54067,2.55986,2.59928,2.6605,2.74607,3.00728,3.75202,5.48377,11.6601,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.762846,-1.62344,1.81015,16.6548,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.30618,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.399851329680085,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,-0.039321,0.208638,-0.0511248,1.6142,-0.830721,2094.4,1,14.7716,4274.0,58.5186,8.45022,4.72753,3.44473,2.86298,2.6626,2.60097,2.56118,2.54163,2.54158,2.56102,2.60071,2.66222,2.74814,3.01025,3.75754,5.49666,11.7196,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.643738,1.70297,5.79147,1.88108,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.30048,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.31988106374406805,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,-0.00592351,0.110053,-0.0566053,1.61494,-0.830677,2094.4,1,14.7723,4274.0,57.5525,8.43258,4.72326,3.44328,2.86261,2.66267,2.60122,2.56159,2.54221,2.54232,2.56194,2.60181,2.66353,2.74969,3.01245,3.76155,5.50592,11.7618,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.30122,-1.91768,5.59915,8.52206,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.2944,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.25590485099525445,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,0.140588,0.476584,-0.0395973,1.61468,-0.830685,2094.4,1,14.774,4296.0,57.8871,8.43905,4.72494,3.44393,2.86286,2.66276,2.60124,2.56155,2.54211,2.54217,2.56172,2.60153,2.66318,2.74926,3.01181,3.76031,5.50291,11.7476,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.594246,1.48984,1.42604,9.28378,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.20059,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.4047238807962036,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.216735,0.326467,-0.00961246,1.61397,-0.830738,2094.4,1,14.8263,4296.0,58.8222,8.45551,4.72875,3.44511,2.86303,2.66253,2.60084,2.561,2.5414,2.5413,2.56069,2.60032,2.66176,2.7476,3.00951,3.75623,5.4937,11.7063,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.2762,0.74601,6.07137,-0.202857,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.26239,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.5237791046369629,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.0869556,0.149405,0.00461451,1.61353,-0.830755,2094.4,1,14.8275,4296.0,59.426,8.46656,4.73156,3.44615,2.8634,2.66263,2.60083,2.56088,2.54119,2.54099,2.56028,2.59979,2.66112,2.74682,3.00835,3.75403,5.48847,11.6818,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.304993,2.52414,3.76569,5.23939,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.25601,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.6190232837095704,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.112141,0.0772517,0.0126887,1.61337,-0.83077,2094.4,1,14.828,4296.0,59.6376,8.47,4.7323,3.44634,2.86338,2.66252,2.60069,2.56071,2.54099,2.54075,2.56,2.59947,2.66075,2.7464,3.00779,3.75306,5.48635,11.6726,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.20328,-3.3597,8.19418,2.48438,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.24902,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.6952186269676564,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.108744,0.00603468,0.0132807,1.61325,-0.83077,2094.4,1,14.828,4296.0,59.8154,8.47341,4.73324,3.44673,2.86356,2.66263,2.60076,2.56075,2.54099,2.54073,2.55995,2.59939,2.66064,2.74625,3.00754,3.75253,5.485,11.666,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.03869,0.181553,1.57441,7.94434,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.24145,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.756174901574125,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.292787,0.379966,0.0294869,1.61257,-0.830816,2094.4,1,14.8292,4319.0,60.767,8.48943,4.73702,3.44796,2.86381,2.66249,2.60046,2.56029,2.54039,2.53998,2.55904,2.59831,2.65937,2.74475,3.00545,3.74877,5.47644,11.6276,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.52359,2.50629,3.95605,2.11928,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.24519,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.8049399212593,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.108172,0.159765,0.0389708,1.61193,-0.830852,2094.4,1,14.8307,4319.0,61.7013,8.50503,4.74079,3.44925,2.86415,2.66246,2.60027,2.55996,2.53992,2.53937,2.55828,2.59739,2.65826,2.74343,3.00358,3.74535,5.46856,11.5918,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.04123,-2.9855,8.06281,-0.758191,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.2403,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.84395193700744,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,-0.14011,0.444846,0.0173141,1.61249,-0.830815,2094.4,1,14.8822,4330.0,60.8895,8.49174,4.73766,3.44824,2.86395,2.66257,2.60052,2.56033,2.54041,2.53998,2.55903,2.59828,2.65931,2.74467,3.0053,3.74845,5.4756,11.6233,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.20032,-0.512755,10.8619,9.11985,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.38567,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.8751615496059519,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,-0.15306,0.337869,-0.0156317,1.61392,-0.830738,2094.4,1,14.8844,4330.0,58.8968,8.45695,4.72915,3.44527,2.8631,2.66257,2.60087,2.56101,2.5414,2.54129,2.56066,2.60028,2.66171,2.74753,3.0094,3.75599,5.49311,11.7034,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.67706,1.1135,4.53664,0.61769,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.38326,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.9001292396847616,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.00226868,0.224305,-0.0303373,1.61507,-0.83067,2094.4,1,14.8859,4330.0,57.3894,8.42953,4.72251,3.44302,2.86254,2.66267,2.60125,2.56165,2.5423,2.54244,2.56208,2.60199,2.66375,2.74995,3.01282,3.76223,5.50748,11.7691,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.34728,-0.749619,2.61548,5.93099,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.38036,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.9201033917478092,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,-0.0318712,0.110178,-0.0305756,1.61579,-0.830631,2094.4,1,14.8868,4330.0,56.4834,8.4123,4.71827,3.44155,2.86213,2.66269,2.60144,2.562,2.54281,2.54311,2.56292,2.60301,2.66497,2.75141,3.0149,3.76607,5.51641,11.8104,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.33144,0.888949,5.82355,0.203497,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.37659,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.9360827133982474,1.0,0.0,0.0,0,15,0,1,0,1,0,0
unknown,unknown_car,0.0668466,0.0465145,-0.0333252,1.61613,-0.830609,2094.4,1,14.8873,4330.0,56.0729,8.4045,4.71642,3.44095,2.86201,2.66276,2.60159,2.56223,2.54311,2.54348,2.56337,2.60354,2.66561,2.75216,3.01595,3.76795,5.52071,11.8299,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.923975,-0.93204,-1.85089,9.62715,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.37249,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.748866170718598,1.0,0.0,0.0,0,15,0,0,0,1,0,0
unknown,unknown_car,0.0186154,-0.0183647,-0.029067,1.61641,-0.830594,2094.4,1,14.8873,4330.0,55.7271,8.39764,4.71471,3.44034,2.86182,2.66274,2.60164,2.56235,2.54329,2.54373,2.56368,2.60393,2.66607,2.75271,3.01675,3.76943,5.52421,11.8463,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.59393,0.6956,8.73244,1.25866,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.36785,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.5990929365748784,1.0,0.0,0.0,0,15,0,0,0,1,0,0
