speedX,speedY,speedZ,angle,trackPos,rpm,gear,steer_input,accel_input,brake_input
60.6025,0.000699707,-0.0362227,0.0224334,0.342936,2604.28,3,0.0,1.0,0.0
60.5753,0.000128859,-0.0133686,0.0224344,0.341828,2616.66,3,0.0,1.0,0.0
60.5477,0.00110526,0.0162725,0.0224358,0.340722,2629.0,3,0.0,1.0,0.0
60.5216,-0.000300269,-0.0168495,0.0224363,0.339616,2641.29,3,0.0,1.0,0.0
60.4944,0.000280627,0.00366461,0.0224357,0.33851,2653.53,3,0.0,1.0,0.0
60.4675,0.000635471,-0.0135822,0.0224371,0.337405,2540.68,2,0.0,1.0,0.0
60.4627,-0.00013607,-0.0218402,0.0224515,0.3363,3304.71,2,0.0,1.0,0.0
60.4385,0.00162957,0.00523949,0.022463,0.335195,3313.12,2,0.0,1.0,0.0
60.4125,0.000899039,-0.00660641,0.0224684,0.33409,3321.46,2,0.0,1.0,0.0
60.3855,7.12838e-05,-0.0240452,0.0224682,0.332985,3329.73,2,0.0,1.0,0.0
60.3584,0.00119456,-0.001927,0.0224694,0.33188,3337.94,2,0.0,1.0,0.0
60.3309,-0.000303955,0.0157738,0.0224703,0.330775,3346.08,2,0.0,1.0,0.0
60.3048,0.000161604,-0.0155209,0.0224695,0.32967,3223.41,2,0.0,1.0,0.0
60.309,0.00361054,-0.00669446,0.0225208,0.328565,4516.09,2,0.0,1.0,0.0
60.2917,0.00109961,0.0460351,0.0225222,0.32746,4511.53,2,0.0,1.0,0.0
60.2656,0.00169867,-0.0255336,0.0225227,0.326355,4507.02,2,0.0,1.0,0.0
60.2391,0.000772331,-0.0132053,0.0225234,0.32525,4502.57,2,0.0,1.0,0.0
60.2109,-0.000201771,0.0134933,0.0225222,0.324145,4498.18,2,0.0,1.0,0.0
60.1857,0.000998548,-0.0504165,0.0225226,0.32304,4493.85,2,0.0,1.0,0.0
60.1574,-0.000299318,0.0390957,0.0225234,0.321936,4359.93,2,0.0,1.0,0.0
60.5436,-0.0417729,-0.00231682,0.0217742,0.320828,4805.86,2,0.0,1.0,0.0
61.1225,-0.0353908,-0.0705246,0.0216968,0.319717,4844.24,2,0.0,1.0,0.0
61.6821,-0.00260514,0.0566161,0.0218378,0.318616,4912.33,2,0.0,1.0,0.0
62.3715,-0.0534343,-0.0361018,0.0206252,0.317511,4705.91,3,0.0,1.0,0.0
62.9185,-0.028771,0.0146985,0.0206389,0.316426,4777.35,3,0.0,1.0,0.0
63.388,-0.0489359,0.0363327,0.0200362,0.315346,5088.13,3,0.0,1.0,0.0
64.0779,-0.0618328,-0.0713076,0.0193033,0.314276,4891.53,3,0.0,1.0,0.0
64.6243,-0.0363443,0.105745,0.0192929,0.313225,4996.21,3,0.0,1.0,0.0
65.2489,-0.0814095,-0.0256952,0.0182247,0.312179,4959.36,3,0.0,1.0,0.0
65.3454,-0.0681998,0.0107477,0.0176928,0.311162,3599.53,3,0.0,1.0,0.0
65.3215,-0.0571074,0.0658931,0.0174755,0.310175,3605.37,3,0.0,1.0,0.0
65.2948,-0.038863,-0.0825794,0.0174046,0.309209,3611.17,3,0.0,1.0,0.0
65.2627,-0.0235474,0.0936138,0.0173869,0.30826,3616.91,3,0.0,1.0,0.0
65.2358,-0.0162691,-0.0554708,0.0173629,0.30732,3622.59,3,0.0,1.0,0.0
65.2065,-0.00975808,-0.00378177,0.017363,0.306387,3628.22,4,0.0,1.0,0.0
65.176,-0.00635697,0.0441088,0.0173565,0.305459,3483.35,4,0.0,1.0,0.0
65.4686,-0.0026713,-0.0851457,0.0174038,0.304532,3570.72,4,0.0,1.0,0.0
65.7657,0.000673186,0.101944,0.0174401,0.303599,3641.53,4,0.0,1.0,0.0
66.1373,-0.0119736,-0.0345851,0.0172108,0.302663,3597.02,4,0.0,1.0,0.0
66.4569,-0.00700656,0.0150052,0.0172082,0.301726,3635.11,4,0.0,1.0,0.0
66.4985,-0.0024703,0.0419305,0.0172298,0.300789,2858.63,5,0.0,1.0,0.0
66.4738,-0.00123427,-0.0765451,0.0172426,0.299855,2869.93,5,0.0,1.0,0.0
66.4444,-0.000588538,0.0910885,0.0172475,0.29892,2881.18,5,0.0,1.0,0.0
66.4197,4.54266e-05,-0.0551869,0.0172489,0.297986,2892.37,5,0.0,1.0,0.0
66.3922,-0.000309893,0.0220572,0.0172495,0.297052,2903.5,5,0.0,1.0,0.0
66.365,0.000146085,0.01082,0.0172495,0.296119,2914.57,5,0.0,1.0,0.0
66.3398,-0.000121486,-0.0770729,0.0172496,0.295186,2786.33,4,0.0,1.0,0.0
66.3276,0.000793256,0.0872956,0.0172599,0.294253,2320.05,3,0.0,1.0,0.0
66.3031,0.000992279,-0.0747601,0.0172654,0.293322,2333.18,4,0.0,1.0,0.0
66.2747,0.000298398,0.0340511,0.0172667,0.29239,2346.29,4,0.0,1.0,0.0
66.2476,0.000732797,-0.000370218,0.0172676,0.291459,2359.38,4,0.0,1.0,0.0
66.2216,-1.55362e-05,-0.0570843,0.0172677,0.290527,2372.43,4,0.0,1.0,0.0
66.1919,0.000334139,0.081744,0.0172675,0.289596,2385.46,4,0.0,1.0,0.0
66.1665,0.000145431,-0.0537191,0.0172678,0.288665,2273.71,3,0.0,1.0,0.0
66.1564,0.000375463,0.0337062,0.0172765,0.287734,2825.85,4,0.0,1.0,0.0
66.1289,0.00132753,-0.021539,0.0172838,0.286804,2837.31,4,0.0,1.0,0.0
66.1022,0.000218353,-0.0503308,0.0172855,0.285873,2848.72,4,0.0,1.0,0.0
66.0727,0.000781754,0.0571663,0.017286,0.284943,2860.07,4,0.0,1.0,0.0
66.0465,0.000196774,-0.0472665,0.0172868,0.284013,2871.37,4,0.0,1.0,0.0
66.0181,6.39073e-05,0.0327071,0.0172865,0.283083,2882.61,4,0.0,1.0,0.0
65.9907,0.000600763,-0.0257114,0.0172875,0.282154,2772.17,3,0.0,1.0,0.0
66.1646,-0.00420972,-0.0451147,0.0171891,0.281224,2823.58,3,0.0,1.0,0.0
66.322,0.000850436,0.04434,0.0172465,0.280293,2899.21,3,0.0,1.0,0.0
66.5662,0.0176413,-0.0355908,0.0175602,0.279361,2858.34,2,0.0,1.0,0.0
66.7742,0.011609,0.0224185,0.0175729,0.278418,2855.12,1,0.0,1.0,0.0
66.913,0.0268371,-0.0257599,0.0178902,0.277469,2961.17,1,0.0,1.0,0.0
67.0085,0.0250325,-0.0430066,0.0180551,0.27651,3737.51,1,0.0,1.0,0.0
66.9917,0.0199313,0.0273336,0.0181173,0.275541,3742.02,1,0.0,1.0,0.0
66.9622,0.0137973,-0.0356841,0.0181484,0.274565,3746.49,1,0.0,1.0,0.0
66.9331,0.0094948,0.0248741,0.0181599,0.273584,3750.91,1,0.0,1.0,0.0
66.9049,0.00655616,-0.00736766,0.0181672,0.2726,3755.29,1,0.0,1.0,0.0
66.8769,0.00375621,-0.0266585,0.0181694,0.271614,3759.63,1,0.0,1.0,0.0
66.8472,0.00333916,0.030077,0.0181711,0.270626,3572.67,1,0.0,1.0,0.0
66.8928,0.00625096,-0.0244561,0.0182537,0.269638,7958.88,2,0.0,1.0,0.0
66.8616,0.00536587,0.00720905,0.0182645,0.268648,7897.29,2,0.0,1.0,0.0
66.8322,0.00303443,-0.00648082,0.0182655,0.267657,7836.83,2,0.0,1.0,0.0
66.8036,0.00174176,-0.0164909,0.0182658,0.266664,7777.47,2,0.0,1.0,0.0
66.7747,0.00193855,-0.00442165,0.0182674,0.265672,7719.19,2,0.0,1.0,0.0
66.7458,0.000154848,0.00886545,0.0182677,0.264679,7661.96,2,0.0,1.0,0.0
66.7177,0.00117298,-0.0235743,0.0182673,0.263686,7578.47,2,0.0,1.0,0.0
66.7491,0.0057634,0.0154067,0.0183448,0.262694,5059.92,2,0.0,1.0,0.0
66.7175,0.00365572,-0.00793359,0.0183463,0.261699,5047.68,2,0.0,1.0,0.0
66.6877,0.00287778,-0.0281755,0.0183481,0.260705,5035.61,2,0.0,1.0,0.0
66.6574,0.000796425,0.0464718,0.0183475,0.259709,5023.73,3,0.0,1.0,0.0
66.6308,0.00163726,-0.0575372,0.0183471,0.258714,5012.03,3,0.0,1.0,0.0
66.5999,9.65386e-05,0.0536891,0.018348,0.257719,5000.5,3,0.0,1.0,0.0
66.5723,0.000476935,-0.0166136,0.0183469,0.256724,4820.47,3,0.0,1.0,0.0
66.9662,0.0568831,-0.0264736,0.0191371,0.255729,5352.89,3,0.0,1.0,0.0
67.5508,0.0460112,0.0240235,0.018954,0.25473,5478.88,3,0.0,1.0,0.0
67.8151,-0.0139573,-0.0783156,0.0179217,0.253718,4023.7,3,0.0,1.0,0.0
67.7675,-0.0333253,0.072048,0.0175357,0.252718,4025.18,3,0.0,1.0,0.0
67.7381,-0.0274389,-0.0180859,0.017393,0.251729,4026.63,3,0.0,1.0,0.0
67.7082,-0.0198721,0.035566,0.0173443,0.250751,4028.07,3,0.0,1.0,0.0
67.6782,-0.014606,0.016214,0.0173163,0.249782,4029.5,3,0.0,1.0,0.0
67.6508,-0.00923569,-0.0530564,0.01731,0.248818,4030.9,3,0.0,1.0,0.0
67.6184,-0.00646382,0.0959935,0.0173045,0.247858,3613.15,3,0.0,1.0,0.0
67.9025,-0.00754135,-0.0728335,0.0172444,0.246899,3741.61,3,0.0,1.0,0.0
68.2257,0.00615303,0.0645311,0.0174074,0.245938,3792.64,3,0.0,1.0,0.0
68.6053,-0.0303878,-0.0151136,0.016808,0.244971,3740.48,3,0.0,1.0,0.0
68.9476,-0.023968,-0.00177038,0.0166336,0.244013,3769.99,3,0.0,1.0,0.0
69.2018,-0.0350699,0.039941,0.0163046,0.243061,3956.18,3,0.0,1.0,0.0
69.6458,-0.0365924,-0.0681187,0.0159591,0.242117,3807.82,3,0.0,1.0,0.0
69.9455,-0.0310104,0.112441,0.0158118,0.241186,3903.9,3,0.0,1.0,0.0
70.3532,-0.0443727,-0.0627541,0.0153466,0.240261,3836.27,4,0.0,1.0,0.0
70.6672,-0.024936,0.0788109,0.015361,0.239351,3908.68,4,0.0,1.0,0.0
71.0477,-0.0371682,-0.00656668,0.0150201,0.238448,3874.48,4,0.0,1.0,0.0
71.3956,-0.0255842,0.00606424,0.0149387,0.237554,3908.33,4,0.0,1.0,0.0
71.7002,-0.0336667,0.030115,0.0146822,0.236666,4009.63,4,0.0,1.0,0.0
72.118,-0.0280823,-0.0657382,0.014555,0.235784,3929.56,4,0.0,1.0,0.0
72.1509,-0.0151014,0.0750748,0.0145743,0.234911,3086.11,4,0.0,1.0,0.0
72.1229,-0.0099786,-0.095339,0.0145797,0.234044,3096.13,4,0.0,1.0,0.0
72.089,-0.0055602,0.0948164,0.0145875,0.233181,3106.09,4,0.0,1.0,0.0
72.0602,-0.00342914,-0.0631968,0.0145871,0.232321,3115.98,5,0.0,1.0,0.0
72.028,-0.00226278,0.0380968,0.0145893,0.231463,3125.81,5,0.0,1.0,0.0
71.9974,-0.0011766,-0.0244002,0.0145887,0.230605,3135.58,5,0.0,1.0,0.0
71.9669,-0.00100503,-0.0294481,0.0145891,0.229749,3022.33,5,0.0,1.0,0.0
72.129,0.00131557,0.037708,0.0146196,0.228892,3109.7,5,0.0,1.0,0.0
72.3826,0.00375106,-0.0717406,0.0147019,0.228032,3076.91,5,0.0,1.0,0.0
72.3921,0.00450996,0.0860839,0.0147332,0.227167,2524.87,4,0.0,1.0,0.0
72.3627,0.00369417,-0.0583554,0.0147453,0.226301,2537.51,4,0.0,1.0,0.0
72.3298,0.00226166,0.06247,0.0147477,0.225434,2550.11,5,0.0,1.0,0.0
72.2995,0.00187585,-0.0430068,0.01475,0.224567,2562.67,5,0.0,1.0,0.0
72.2674,0.000813487,0.016423,0.0147498,0.223699,2575.19,5,0.0,1.0,0.0
72.2361,0.00103489,-0.0269807,0.0147505,0.222832,2587.67,5,0.0,1.0,0.0
72.2052,0.000136629,-0.0418262,0.0147503,0.221965,2481.03,4,0.0,1.0,0.0
72.1924,0.00141553,0.0353907,0.0147605,0.221098,3081.46,4,0.0,1.0,0.0
72.1611,0.000786928,-0.0651481,0.0147682,0.22023,3091.51,4,0.0,1.0,0.0
72.1271,0.0010712,0.0762984,0.014771,0.219363,3101.49,5,0.0,1.0,0.0
72.0975,0.000644651,-0.0658323,0.0147733,0.218496,3111.42,5,0.0,1.0,0.0
72.0646,0.000422747,0.0318339,0.0147733,0.217629,3121.27,5,0.0,1.0,0.0
72.0337,0.000611315,-0.0412889,0.0147746,0.216762,3131.07,5,0.0,1.0,0.0
72.0016,-9.90545e-05,0.000661849,0.014774,0.215894,3023.77,5,0.0,1.0,0.0
72.1113,0.0192998,0.00997057,0.015059,0.215028,3197.42,5,0.0,1.0,0.0
72.2274,0.0269987,-0.0491283,0.0152781,0.214236,2626.12,4,0.0,1.0,0.0
72.1897,0.0210854,0.051073,0.0153286,0.213434,2637.31,4,0.0,1.0,0.0
72.1601,0.0160935,-0.0275613,0.015356,0.212628,2648.45,5,0.0,1.0,0.0
72.1311,0.0109308,0.00472797,0.015365,0.211817,2659.56,5,0.0,1.0,0.0
72.1013,0.00833332,0.0197432,0.015371,0.211003,2670.64,5,0.0,1.0,0.0
72.0739,0.00511288,-0.04536,0.0153741,0.210187,2681.67,5,0.0,1.0,0.0
72.0434,0.00413034,0.0386732,0.0153742,0.209369,2692.67,5,0.0,1.0,0.0
72.0174,0.00256509,-0.0291005,0.0153761,0.208551,3027.75,5,0.0,1.0,0.0
71.9887,0.00158467,0.00251108,0.0153764,0.207733,3037.19,5,0.0,1.0,0.0
71.9595,0.00183914,0.0225925,0.0153782,0.206914,3046.58,5,0.0,1.0,0.0
71.9322,0.000355851,-0.0314522,0.015379,0.206095,3055.91,5,0.0,1.0,0.0
71.9029,0.00114203,0.0217491,0.0153787,0.205276,3065.19,6,0.0,1.0,0.0
71.8749,0.000352416,0.0127251,0.0153801,0.204458,3074.42,6,0.0,1.0,0.0
71.8466,9.81094e-05,-0.0117445,0.0153793,0.203639,3083.6,6,0.0,1.0,0.0
71.8177,0.000789315,0.00411388,0.0153801,0.202822,3092.73,6,0.0,1.0,0.0
71.7902,-0.000508342,-0.0051485,0.0153795,0.202004,2472.78,5,0.0,1.0,0.0
71.762,0.000616684,-0.00309362,0.015379,0.201187,2484.41,5,0.0,1.0,0.0
71.7338,-3.01843e-05,0.0187973,0.0153807,0.20037,2496.01,5,0.0,1.0,0.0
71.7053,-0.0001544,-0.0166832,0.0153798,0.199552,2507.57,5,0.0,1.0,0.0
71.6769,0.000632655,-0.0157073,0.0153808,0.198736,2519.11,5,0.0,1.0,0.0
71.6477,-0.000589579,0.0214527,0.0153809,0.197919,2530.62,5,0.0,1.0,0.0
71.6193,0.000559763,0.00192287,0.0153801,0.197103,2542.09,6,0.0,1.0,0.0
71.5913,-0.000106646,0.00039312,0.0153813,0.196288,2553.53,6,0.0,1.0,0.0
71.6407,-0.00954442,-0.0485052,0.0152131,0.195472,2552.27,5,0.0,1.0,0.0
71.7707,-0.000697325,-0.0428853,0.0153463,0.194656,2552.34,5,0.0,1.0,0.0
71.9126,0.000487021,0.0161023,0.0153193,0.193841,2528.56,4,0.0,1.0,0.0
72.0424,-0.00628498,-0.0504026,0.0152034,0.193024,2539.51,4,0.0,1.0,0.0
72.0799,-0.000263129,0.0310787,0.015268,0.192209,2175.41,3,0.0,1.0,0.0
72.0479,-0.00183807,-0.00796274,0.0152458,0.191393,2187.53,3,0.0,1.0,0.0
72.017,-0.0014917,-0.0168927,0.0152303,0.190579,2199.64,3,0.0,1.0,0.0
71.986,-0.00246133,0.0750125,0.0152225,0.189765,2211.74,3,0.0,1.0,0.0
71.9586,-0.000998106,-0.0199839,0.0152185,0.188952,2223.83,3,0.0,1.0,0.0
71.9296,-0.00128207,0.0295828,0.0152181,0.188141,2235.9,3,0.0,1.0,0.0
71.9002,-0.000989996,-0.00287597,0.0152157,0.18733,2247.96,3,0.0,1.0,0.0
71.8744,-8.5696e-05,-0.057124,0.0152178,0.18652,3844.62,3,0.0,1.0,0.0
71.8431,-0.000844107,0.0688835,0.0152177,0.18571,3847.73,3,0.0,1.0,0.0
71.8162,0.000247953,-0.054058,0.0152171,0.1849,3850.81,3,0.0,1.0,0.0
71.7861,-0.000347058,0.0486287,0.015218,0.184091,3853.86,3,0.0,1.0,0.0
71.7571,-0.000233781,-0.0114464,0.0152168,0.183281,3856.88,3,0.0,1.0,0.0
71.7299,0.000289825,-0.0622736,0.0152175,0.182473,3859.87,3,0.0,1.0,0.0
71.6977,-0.000554179,0.0871389,0.0152171,0.181664,3862.83,3,0.0,1.0,0.0
71.6712,0.00034459,-0.0613443,0.0152165,0.180856,3865.77,3,0.0,1.0,0.0
71.6425,-0.000243479,0.0607143,0.0152172,0.180048,3828.4,3,0.0,1.0,0.0
71.8287,-0.0229321,-0.0090962,0.0148344,0.179239,4085.18,3,0.0,1.0,0.0
72.2376,-0.0261143,-0.0420821,0.0146306,0.178434,3967.42,3,0.0,1.0,0.0
72.4881,-0.0355451,0.0860021,0.0143559,0.177633,4118.9,3,0.0,1.0,0.0
72.9044,-0.0535388,-0.0617763,0.0137911,0.176838,3990.91,3,0.0,1.0,0.0
73.2045,-0.038311,0.0883376,0.0137102,0.17606,4040.78,4,0.0,1.0,0.0
73.5479,-0.0596262,0.0142765,0.0131987,0.175291,4027.56,4,0.0,1.0,0.0
73.882,-0.0432172,-0.00782564,0.0131031,0.174535,4040.01,4,0.0,1.0,0.0
74.1366,-0.0394118,0.0808539,0.0129212,0.173792,4200.16,4,0.0,1.0,0.0
74.5572,-0.046114,-0.0738644,0.0125578,0.173056,4065.8,4,0.0,1.0,0.0
74.8391,-0.0351657,0.0988572,0.0124643,0.172334,4167.45,4,0.0,1.0,0.0
74.9257,-0.0393922,-0.0303883,0.0122686,0.171619,3284.69,4,0.0,1.0,0.0
74.8926,-0.0261456,0.0200426,0.0122682,0.170914,3292.48,4,0.0,1.0,0.0
74.8608,-0.0179099,0.0182944,0.0122595,0.170219,3300.22,4,0.0,1.0,0.0
74.8323,-0.0124568,-0.0799711,0.01226,0.169528,3307.9,4,0.0,1.0,0.0
74.7984,-0.00779282,0.0978707,0.0122612,0.168841,3315.52,4,0.0,1.0,0.0
74.7708,-0.00550508,-0.0900176,0.0122585,0.168157,3323.09,4,0.0,1.0,0.0
74.7382,-0.00359989,0.0592014,0.0122603,0.167475,3330.61,4,0.0,1.0,0.0
74.71,-0.00235307,-0.0239553,0.0122587,0.166795,3137.56,4,0.0,1.0,0.0
74.8836,-0.00161901,-0.0409363,0.0122641,0.166114,3191.21,4,0.0,1.0,0.0
75.0609,-0.00279766,0.0605266,0.0122421,0.165431,3236.32,4,0.0,1.0,0.0
75.3014,-0.00259721,-0.077224,0.0122354,0.164748,3199.65,4,0.0,1.0,0.0
75.4783,-0.00124386,0.089081,0.0122448,0.164063,3244.11,4,0.0,1.0,0.0
75.7097,0.00181728,-0.0330786,0.0122929,0.163376,3218.15,4,0.0,1.0,0.0
75.9053,0.00202099,0.0211374,0.0123232,0.162686,3240.0,4,0.0,1.0,0.0
76.1008,0.00639487,0.0133288,0.0123946,0.161994,3261.27,4,0.0,1.0,0.0
76.3289,0.00715341,-0.0656242,0.0124773,0.161297,3245.07,4,0.0,1.0,0.0
76.5017,0.0100572,0.0772031,0.01255,0.160595,3295.53,4,0.0,1.0,0.0
76.7456,0.0153083,-0.0726502,0.0127071,0.159889,3262.56,4,0.0,1.0,0.0
76.9305,0.0106522,0.0575657,0.012727,0.159174,3297.7,4,0.0,1.0,0.0
77.1581,0.0199085,-0.0555486,0.0129124,0.158455,3279.01,4,0.0,1.0,0.0
77.3637,0.0134147,-0.00313112,0.0129319,0.157727,3300.31,4,0.0,1.0,0.0
77.5402,0.0203967,-0.000164696,0.0130887,0.156994,3362.12,4,0.0,1.0,0.0
77.8018,0.0191961,-0.065471,0.0131721,0.156253,3310.4,4,0.0,1.0,0.0
77.9634,0.0152501,0.0425948,0.0132189,0.155505,3390.85,4,0.0,1.0,0.0
78.227,0.0251612,-0.0660015,0.0134357,0.15475,3336.29,4,0.0,1.0,0.0
78.4211,0.0160497,0.0392408,0.0134306,0.153986,3367.3,4,0.0,1.0,0.0
78.6514,0.0334451,-0.0482801,0.0137338,0.153216,3347.54,4,0.0,1.0,0.0
78.8645,0.0229025,0.00220208,0.0137467,0.152434,3366.21,4,0.0,1.0,0.0
79.0036,0.0335196,-0.0290875,0.0139984,0.151645,3494.72,4,0.0,1.0,0.0
79.3075,0.0315842,-0.0499327,0.0141117,0.150845,3373.87,4,0.0,1.0,0.0
79.4579,0.0301642,0.0297582,0.014246,0.150034,3482.33,4,0.0,1.0,0.0
79.7286,0.0380722,-0.0435635,0.0144872,0.149214,3415.11,5,0.0,1.0,0.0
79.9296,0.0276867,0.0507616,0.0145202,0.14838,3444.88,5,0.0,1.0,0.0
80.1845,0.045263,-0.022232,0.0148482,0.147538,3407.82,5,0.0,1.0,0.0
80.3851,0.0314839,0.011652,0.014862,0.146683,3444.55,5,0.0,1.0,0.0
80.5804,0.0505126,-0.0201299,0.0152381,0.145818,3470.35,5,0.0,1.0,0.0
80.8197,0.0343797,-0.00967166,0.0152139,0.144939,3459.79,5,0.0,1.0,0.0
80.8521,0.0272345,0.00500376,0.0152543,0.144048,2823.31,4,0.0,1.0,0.0
80.8295,0.0180386,-0.0445854,0.0152367,0.143151,2833.75,4,0.0,1.0,0.0
80.7963,0.0121291,0.0335006,0.015225,0.142251,2844.13,4,0.0,1.0,0.0
80.7666,0.00759614,-0.0491937,0.0152208,0.141347,2854.48,4,0.0,1.0,0.0
80.7349,0.00574591,0.0188145,0.0152169,0.140441,2864.77,4,0.0,1.0,0.0
80.7049,0.00343623,-0.0304234,0.0152172,0.139535,2875.02,4,0.0,1.0,0.0
80.6735,0.00274654,0.00601202,0.015216,0.138627,2885.23,4,0.0,1.0,0.0
80.6439,0.0018847,-0.0153174,0.0152173,0.13772,3389.8,4,0.0,1.0,0.0
80.613,0.00117476,-0.0255271,0.015217,0.136812,3396.81,4,0.0,1.0,0.0
80.5815,0.00136734,-0.00123094,0.015219,0.135905,3403.77,4,0.0,1.0,0.0
80.5509,0.000307693,-0.0287463,0.0152188,0.134997,3410.68,4,0.0,1.0,0.0
80.5194,0.00109994,-0.00164429,0.0152192,0.13409,3417.53,4,0.0,1.0,0.0
80.4881,-0.000163662,-0.0146001,0.0152197,0.133183,3424.33,4,0.0,1.0,0.0
80.4566,0.000832814,0.00280657,0.0152189,0.132276,3431.07,4,0.0,1.0,0.0
80.4251,-0.000250528,0.0160048,0.0152199,0.131369,3437.77,4,0.0,1.0,0.0
80.3972,0.000488253,-0.000797617,0.0152191,0.130462,3376.55,4,0.0,1.0,0.0
80.5707,0.015188,0.0111679,0.0153893,0.129556,3442.53,4,0.0,1.0,0.0
80.7522,-0.0123085,-0.0177815,0.0150474,0.128646,3502.82,4,0.0,1.0,0.0
80.9681,0.004267,-0.0172927,0.0152536,0.127736,3524.7,4,0.0,1.0,0.0
81.1616,-0.00895341,-0.005429,0.0150216,0.126823,3586.66,4,0.0,1.0,0.0
81.4057,-0.00773674,-0.0429854,0.0150598,0.125911,3571.69,4,0.0,1.0,0.0
81.6253,-0.00967089,0.0165456,0.0149396,0.124999,3576.42,4,0.0,1.0,0.0
81.8729,-0.016982,-0.0430089,0.0148198,0.124087,3549.79,5,0.0,1.0,0.0
82.079,-0.00906409,0.0521149,0.0148309,0.123177,3577.56,5,0.0,1.0,0.0
82.3167,-0.0226333,-0.021573,0.0145931,0.122269,3576.47,5,0.0,1.0,0.0
82.5466,-0.0082037,0.0525291,0.0146846,0.121363,3566.83,5,0.0,1.0,0.0
82.8094,-0.028346,-0.016171,0.0143789,0.120459,3520.92,5,0.0,1.0,0.0
83.0199,-0.0114477,0.0247295,0.0144763,0.119559,3546.1,5,0.0,1.0,0.0
83.0537,-0.0168677,-0.035848,0.0143768,0.118661,2922.81,4,0.0,1.0,0.0
83.0135,-0.00609928,-0.016011,0.0144617,0.117766,2932.79,4,0.0,1.0,0.0
82.9804,-0.00211409,-0.022359,0.0144874,0.116873,2942.72,4,0.0,1.0,0.0
82.9491,8.71532e-05,-0.035076,0.0145084,0.115982,2952.59,4,0.0,1.0,0.0
82.9138,0.000436237,0.0423704,0.0145166,0.115091,2962.42,4,0.0,1.0,0.0
82.8835,0.00113007,-0.0730254,0.0145215,0.1142,2972.2,4,0.0,1.0,0.0
82.8468,0.000376261,0.0812178,0.0145236,0.113309,2981.93,4,0.0,1.0,0.0
82.8183,0.000987693,-0.0914868,0.0145253,0.112418,3480.0,4,0.0,1.0,0.0
82.7813,0.000168994,0.116922,0.0145268,0.111528,3486.31,4,0.0,1.0,0.0
82.7512,0.000742764,-0.0711177,0.0145269,0.110638,3492.56,4,0.0,1.0,0.0
82.7152,-1.20291e-05,0.0929891,0.0145272,0.109748,3498.77,4,0.0,1.0,0.0
82.6838,0.000409523,-0.0413407,0.0145268,0.108858,3504.92,4,0.0,1.0,0.0
82.6486,-6.17091e-05,0.086621,0.0145271,0.107969,3511.03,4,0.0,1.0,0.0
82.6166,0.000151293,-0.0156976,0.0145264,0.107081,3517.08,4,0.0,1.0,0.0
82.5824,-3.31713e-05,0.0520438,0.0145267,0.106192,3523.09,4,0.0,1.0,0.0
82.5516,-0.000149179,0.0223348,0.0145239,0.105303,3466.23,4,0.0,1.0,0.0
82.7356,0.00249975,0.00320559,0.0145782,0.104414,3528.89,4,0.0,1.0,0.0
82.9141,-0.0063484,0.0523609,0.0144588,0.103521,3597.54,5,0.0,1.0,0.0
83.1842,-0.00850041,-0.0430167,0.0143886,0.102628,3541.51,5,0.0,1.0,0.0
83.3625,-0.0100722,0.0800396,0.0143265,0.101735,3614.42,5,0.0,1.0,0.0
83.6317,-0.0140897,-0.0739279,0.014203,0.100843,3556.76,5,0.0,1.0,0.0
83.8141,-0.0113296,0.0950164,0.0141764,0.0999533,3616.39,5,0.0,1.0,0.0
84.0767,-0.0125149,-0.0777638,0.0141111,0.0990646,3575.29,5,0.0,1.0,0.0
84.0883,-0.00824818,0.078715,0.0141124,0.0981781,2926.56,4,0.0,1.0,0.0
84.0566,-0.00590409,-0.0612711,0.014111,0.0972944,2936.52,4,0.0,1.0,0.0
84.0208,-0.00395318,0.0483249,0.0141143,0.0964123,2946.43,4,0.0,1.0,0.0
83.9881,-0.00260181,-0.0743937,0.0141142,0.0955318,2956.29,4,0.0,1.0,0.0
83.9525,-0.00193638,0.0227265,0.0141156,0.094652,2966.1,4,0.0,1.0,0.0
83.9187,-0.00105844,-0.0390222,0.0141155,0.0937734,2975.87,4,0.0,1.0,0.0
83.8843,-0.00103735,-0.00453865,0.0141158,0.0928951,2985.58,4,0.0,1.0,0.0
83.8506,-0.000322347,-0.0165652,0.0141164,0.0920177,3523.7,4,0.0,1.0,0.0
83.817,-0.000556407,-0.0283367,0.0141175,0.0911404,3529.65,4,0.0,1.0,0.0
83.781,8.42208e-05,0.0176143,0.014118,0.090264,3535.55,4,0.0,1.0,0.0
83.748,-0.000340217,-0.0503117,0.0141184,0.0893879,3541.41,4,0.0,1.0,0.0
83.7114,0.000186668,0.0525979,0.0141182,0.0885122,3547.21,4,0.0,1.0,0.0
83.6787,-0.000235563,-0.0572183,0.0141187,0.0876373,3552.97,4,0.0,1.0,0.0
83.6423,0.000171379,0.0687614,0.0141183,0.0867625,3558.68,4,0.0,1.0,0.0
83.6096,-0.000116846,-0.0582796,0.0141189,0.0858877,3564.34,4,0.0,1.0,0.0
83.5761,9.01077e-05,0.0381196,0.0141186,0.0850132,3510.15,4,0.0,1.0,0.0
83.7679,0.0127648,-0.0424819,0.0142801,0.0841389,3560.56,4,0.0,1.0,0.0
